,product_name,reviews,rating
1795,Pinot Noir,"A surprising Californian Pinot Noir. Rich with flavor but not heavy.  Cherry , strawberry , oak , vanilla and blackberry. Very smooth and easy to drink. Pairs well with a steak or any other meat dish. ",4.5
1796,Pinot Noir,"Baking spice, dark cherry, vanilla, honey -did I say baking spice! Sweet and syrupy on the finish. I like it but not! I’m conflicted. Kind of like an after dinner drink. We rated it a 4.5 before. Two votes of 4.0 and 4.5. ",4.2
1797,Pinot Noir,"A distinct PN with a pleasant nose, smooth palette and complex finish. Rich with red fruit on the palette and dark fruit on the finish. Oak throughout. There is a pleasant sparkle of acidity up front on the palette and a mild sweetness.",4.2
1798,Pinot Noir,"Californian PN fruits on the nose. Strawberries with gentle dusty tannins. Wonderfully full.

Amazingly full, sweet palate. Tons of fruits and strawberry marmalade. A somewhat shorter finish rounds it off. 

Quite brilliant. Heavy like a quality primitivo. ",4.5
1799,Pinot Noir,"An un-Pinot Pinot. Sweet cinnamon, black currant, cocoa,
vanilla to the nose. Rich black fruit and cherry liquer or kirsch to the taste. Vanilla and cinnamon and oak taste intermixed as well. Smoke edge.
 Firm clove grip.Would go well with sirloin. ",4.5
1800,Private Bin Sauvignon Blanc 2021," Really nice fruity flavour and excellent wine for a gift will not be disappointed.
If flavour is very crisp and a great aftertaste. ",4.5
1801,Private Bin Sauvignon Blanc 2021,"Great Nz wine
Lots of awards
Great value for money
Wonderful in the hot weather sitting in a hammock chair in the shade in the garden",4.2
1802,Private Bin Sauvignon Blanc 2021,"Medium body, fruity wine, taste like citrus, lemon, passion fruit, orange, honey... Perfect match with spaghetti and seafood. ",4.5
1803,Private Bin Sauvignon Blanc 2021,2021 Is perhaps the best vintage so far. Taste of asparagus lychee guava. A little lighter than previous years Wonderful length and body. ,4.5
1804,Private Bin Sauvignon Blanc 2021,"October 2022. Kinokuniya. Omotesando. 1008 ¥1,848 including 10% sales tax. Saturday 15. Open Thursday 13th. Better with salad 🥗 than edamame. ",4.2
1805,Private Bin Sauvignon Blanc 2021, 'Long live the Queen'... long live my liver after taking quite the battering from quaffing 4 bottles of this during the neighbours platty joobs bbq,4.4
1806,Private Bin Sauvignon Blanc 2021,"The 2021 vintage as ever reliable, delicious, almost a reference New Zealand Sauvignon. Lychee, pear, peach, melon, some restrained and welcome bitterness and acidity.",4.5
1807,Private Bin Sauvignon Blanc 2021,"My first NZ Sauv Blanc many years ago- still a great flagship example of the style.  Citrus, green apple, grapefruit…. Juicy, tart, fresh, delicious.  Full of flavor.",4.2
1808,Private Bin Sauvignon Blanc 2021,"A full flavor sauvignon from New zeeland. How beautiful and unforgettable those flavors of gooseberry, Green grass, ocean, lemon. Fantastic combination. ",4.3
1809,Private Bin Sauvignon Blanc 2021,"This is my first New Zealand’s sauvignon blank. Light and refreshing summer wine! Well balanced citrus, grapefruit and lime aromas with some hint of vanilla",4.2
1810,Private Bin Sauvignon Blanc 2021,"Nose of passion fruit lime gooseberry straw subtle minerals
Pale yellow in colour
Punchy acidity 
Dry rhubarb grapefruit in the back of the tongue
Long finish 
",4.3
1811,Private Bin Sauvignon Blanc 2021,"Aromatic floral, pineapple on the nose. Vibrant citrus, green apple, straw, bell pepper, creamy on the tounge. Grapefruit after taste. Such a wonder of value.",4.3
1812,Private Bin Sauvignon Blanc 2021,Extremely refreshing for a warmer summer day. Recommended. Citrus fruits. One of the better Sauvignon Blancs I have had in a lot ng time. Did I say refreshing?,4.3
1813,Private Bin Sauvignon Blanc 2021,Dark straw in colour. Intense citrus notes. Exquisite balance & length with a finish to savour. A great sauvignon blanc from NZ. Better than the 2020 vintage. ,4.2
1814,Private Bin Sauvignon Blanc 2021,"Top quality at such a price. Tropical fruit nose, nectarine and white flower flavours give way to fabulous acidity that cuts through the richest of dishes. Overly drinkable. ",4.5
1815,Private Bin Sauvignon Blanc 2021,citrus grapefruit passion fruit lime tropical gooseberry grass lemon pineapple peach apple pear minerals melon kiwi guava mango straw stone elderflower apricot honey lychee cheese cream asparagus ,4.2
1816,Private Bin Sauvignon Blanc 2021,"21 vintage still brilliant! Struggle to beat this for my tastes in white wine. Ripe, punchy citrus fruits burst through leaving a fresh, dry mouth wanting more! Perfect on a warm evening. ",4.4
1817,Private Bin Sauvignon Blanc 2021,"First trial of this wine.  Lemon peel, passion fruit, pineapple, minerals, honey nose.  Medium body. Mild acidic and bitter aftertaste. ",4.2
1818,Private Bin Sauvignon Blanc 2021,"👁: Clear lime yellow
👃: Nowhere near as much cat pee as Sancerre. Fresh cut grass, herbaceous, lime zest.
Tongue: Dry, crisp but rounds out nicely. Light body. High acid but balanced. Surprisingly significant tannin for a blanc. Not bitter.
Green Apple. Really long pleasant unripe pineapple finish . Many layers of flavor, great complexity for the price.",4.5
1819,Private Bin Sauvignon Blanc 2021,"Crisp, clean and smooth. Very well balanced and flavorful, yet not overpowering. The main flavor is grapefruit, with an aftertaste of lime peel. The fact that it’s very easy to drink makes it a great bottle for sharing since it can be enjoyed by wine drinkers on any level. ",4.5
1820,Private Bin Sauvignon Blanc 2021,Solid 4.25 potentially 4.5. Really nice and refreshing. Passion fruit on the nose and initial taste. Really balanced between sweetness and acidity. The finish still remains very balanced and rounds out to be a very nice Sav. ,4.3
1821,Private Bin Sauvignon Blanc 2021,"Solid, tangy and full-bodied sauvignon blanc. Lively passion fruit and pineapple top notes, with true Kaffir lime, grapefruit and peach. There’s something savory and rich in here, like a perfectly runny egg yolk almost, that makes this wine feel super balanced and satisfying. Highly recommend!",4.5
1822,Private Bin Sauvignon Blanc 2021,"On the nose: 🍑 peach, grapefruit, apple blossom 🌸, waterfall smell.

Tastes as delicious as it smells! It really coats the mouth. Low acidity compared to other NZ Sauvignon blancs. Passion fruit, Green melon 🍈 and some lime. A perfect refreshing summer wine! ☀️",4.3
1823,Private Bin Sauvignon Blanc 2021,"Simplicity and wonderful!
Just while opening, very strong aromas of passion fruit, grape fruit, pean apple and citrus. 
Freshly, perfect balance and med acidity, you can taste the aromas. 
Very long after taste.",4.3
1824,Private Bin Sauvignon Blanc 2021,Crisp mineral and tropical fruit. Perfect with crab and dori on a Thai beach. Better than most Marlborough Sauvignon Blanc with an enjoyable finish without any bitter notes. Pleasantly effervescent to the last drop.,4.5
1825,Private Bin Sauvignon Blanc 2021,"I was very impressed by this Sauvignon Blanc, hailing from Marlborough in New Zealand. It represents a great value, and was enjoyable to drink mid-week with a variety of foods - curry chicken and the next night pasta - great with both. The nose is so typical for a New Zealand x Sauv Blanc, with lemongrass, lime and citrus, intense minerality, floral notes, and abundant smoke. The wine itself is fresh and vivid, with citrus and mineral the prime notes. Lingering finish that is tart and smoky, and yet elegant",4.5
1826,Private Bin Sauvignon Blanc 2021,"A delicious SB. I’ve now had four bottles of this wine. Strong grapefruit and lemon flavors, papaya, very crisp but juicy. Paired perfectly with a grilled chicken lemon pasta. Excellent value as well. ",4.5
1827,Private Bin Sauvignon Blanc 2021,"Just did a side by side comparison between a 2020 and a 2021. A stark contrast in one year. Both dry Sauvignon blancs — but the 2021 was bursting with citrus — a mix of lemon, green apple, pineapple, pear and melon — all lingering on a delicious finish. The 2020 had a very abrupt finish.",4.4
1828,Private Bin Sauvignon Blanc 2021,"Villa back at its best!  Villa was the favourite tipple of a dear friend taken far too early, so glad it is back to its best. Very pale straw colour. Lots of crisp green apple on the nose with lemon zest. Lots of fantastic acidity and lime on first taste, has your mouth watering. Moved on to gooseberry and a tropical fruit finish. Crisp ad dry. At £10 at Tesco this is top value for money. I got it on offer at £8. Could drink all day long. ",4.5
1829,Private Bin Sauvignon Blanc 2021,"This perfectly encapsulates the characteristics of a Sauvignon Blanc. 

Like Stellenbosch in South Africa, Marlborough is fast becoming another one of my favourite places for wine production.

Big hits of grass, gooseberry, lemon and apple. I even picked up a hint of melon which added some sweetness that I really enjoyed. 

Dry, high acidity, medium alcohol with a long finish - what a superb wine at a great price point. This one’s a keeper and etches it’s way onto my favourites list which is coming along nicely.",4.6
1830,Private Bin Sauvignon Blanc 2021,"The undisputed king of SB under $20 a bottle. Absolutely delicious. Citrus and tropical notes, vanilla, honeysuckle and just a very slight hint of grapefruit. Some nice mineral notes in the finish. Paired with Chicken scallopini ",4.2
1831,Private Bin Sauvignon Blanc 2021,"As a NZ Sauvignon Blanc fan, Villa Maria’s proposal is usually sort of a mainstream standard delivery that I love. The 2021 vintage is another example of maintaining excellent level, even though I on a second attempt it felt slightly less impressive. Pale straw colour, nose of gooseberry, citrus, green apple. Light-to-medium body with forward-placed acidity which works amazingly with the overall crispiness. Green pear, apple, kiwi and tropical fruit on the palate. Light, dry and very zesty finish.",4.2
1832,Private Bin Sauvignon Blanc 2021,"👀 Pale lemon

👃👅 Med plus aroma intensity. Youthful.
Dry. High acidity. Med alc. Med body. Pronounced flavour. Med plus finish.

Elderflower, blossom, apple, grapefruit, lemon, peach, passionfruit, grass.

Very good quality. No potential for ageing",4.2
1833,Private Bin Sauvignon Blanc 2021,"Wow.  This is delish. Super aromatic and refreshing, this is a great summer sipper. Grapefruit nectarine, pineapple and asparagus with fresh green grassy notes. In the palate the citrus is dominated by grapefruit and lime, more pineapple with a gentle minerality and subtle green notes ",4.3
1834,Private Bin Sauvignon Blanc 2021,"What a pleasant surprise!
Having tried rather mediocre whites recently, this one really stands out.
Nose is eventually sweeter than of average NZ SB - grapefruit, mint, rhubarb, gooseberry, fresh hay and jasmine.
Palate feels a lot heavier than usual SB, lots of body. Sharply acidic at first sip, but a tiny amount of residual sugars is also there. White currant, apple, raw pineapple and honey. Slightly fizzy.
I am really sorry that we had only one bottle for tonight. More, please! ",4.2
1835,Private Bin Sauvignon Blanc 2021,"Pale lemon color and full of tropical fruit and citrus aromas such as melon, guava,  pineapple, orange, and grapefruit. Soooo crisp from the very first and balance between acidity and a bit of sweetness at the end is one of the best among S.B. I've ever tried. Abundant fruity aroma is the main characteristics of this wine and crispy texture seems to be protrude than other vintages.",4.5
1836,Private Bin Sauvignon Blanc 2021,"pale lemon in colour,with exuberant aromas of pineapple、grapefruit、pear、lime and blossom,on the palate it is dry with high acidity,medium body and high alcohol,crisp finish and pronounced flavour intensity,it has good balance,it is amazing！",4.5
1837,Private Bin Sauvignon Blanc 2021,"This really is a great vintage. Everything just works, from the nose of tomato leaf, to the lime, guava, and nectarine on the palate. This wine usually has some green apple, but this vintage doesn’t seem to have any. It’s also lighter in acidity, perhaps L+/M-. It’s all for the good however - this is great stuff.",4.5
1838,Private Bin Sauvignon Blanc 2021,"This Sauvignon Blanc from New Zealand is very impressive. It's smooth, well balanced and refreshing. 

The aroma of passion fruit comes first, followed by ripe guava, mango, peach and faintly fragrant honey. Very easy to drink.

Paired with stir-fried sataw again, deep fried fish. Tasty almost non-stop.",4.3
1839,Private Bin Sauvignon Blanc 2021,"Opened this cos I needed a drop of white for osso buco - one of the best value wines out there, grapefruit and lemon zest perfectly integrated with passion fruit and nectarine, 4.3⭐️. Regretting giving some away towards feeding the family 😜",4.5
1840,Private Bin Sauvignon Blanc 2021,"Superb, remarkably consistent quality over the years, the 2021 vintage is no exception. It’s for drinking young and enthralls from the very beginning right through to the end - grass, gooseberries, zesty lemon & lime and a drip of honey. Lovely stuff, great value.",4.0
1841,Private Bin Sauvignon Blanc 2021,"The more I drink it the more I like it. Very refreshing passion fruit and citrus notes, super floral aromas. ",4.5
1842,Private Bin Sauvignon Blanc 2021,"Sweet tropical fruits on the nose, lemon in the taste 

A bit too acidic 

Best served chilled in a hot day ",4.3
1843,Private Bin Sauvignon Blanc 2021," citrus apple melon.  Balanced acidity, fruit, and just a hint of minerals.  One of the best NZ SB I have ever had.",4.5
1844,Private Bin Sauvignon Blanc 2021,This is the Sauvignon Blanc that put Villa Maria on the world map. This Sauvignon Blanc is really good ! ,4.2
1845,Private Bin Sauvignon Blanc 2021,"Definitely my favourite supermarket SB. Crisp white with peach and tropical fruits. Love drinking this, brilliant balance.",4.5
1846,Private Bin Sauvignon Blanc 2021,"A simple Sauvignon Blanc from New Zealand.

Light bodied with high acidity.

Showing grapefruits citrus limes earth gooseberry and pepper. 

13% alcohol by volume. 

83 points 

",3.3
1847,Private Bin Sauvignon Blanc 2021,"Medium bodied, acidic, mostly dry. Lemongrass, grapefruit on the nose. Melon, green apple, peach, kiwi on the tongue. Mild nose, bold flavors. Really fun! ",4.5
1848,Private Bin Sauvignon Blanc 2021,Zesty fresh white wine with lychee and pineapple notes and citrus fruit aromas. Never been a sav Blanc drinker but this is enjoyable ,4.0
1849,Private Bin Sauvignon Blanc 2021,"Very good wine wow
 citrus and peach nose
Super tropical 🌴 and 
 passion fruit
92pts",4.2
1850,Prosecco Treviso Extra Dry N,"Ripe green fruits, pears shinning through mostly with a hint of lime zest on the nose. Flavours are easy to enjoy with soft ripe pears, citrus and a touch of creaminess.",4.0
1851,Prosecco Treviso Extra Dry N,"July, '18. Very full of small bubbles. Really quite a nice Prosecco. One of the few I like...  

Prosecco is made using the charmat, or tank, method, so it usually has lower levels of bubbles than, cava or champagne. 

I like this.

Cheers. 

Have you had this?",4.0
1852,Prosecco Treviso Extra Dry N,"Pale chrysanthemum color with very clean & nice taste & aromas of peach and honey lemon. Livey & soft bubbles, typical prosecco. Like it.",4.0
1853,Prosecco Treviso Extra Dry N,Great for the price. Used for Pimosas (prosecco + pineapple juice).  Would have been good even if served by itself and not in a cocktail. Great value. ,4.0
1854,Prosecco Treviso Extra Dry N,"🌟: 3.9
🇮🇹: Italy
🏜: Treviso
🍇: Glera
🍸: Extra Dry
🥴: 11.0%
👃: pear, grapefruit, peach, apricot, minerals, cheese, cream, grass and honey
👅: apple, citrus, lemon, mango, gooseberry, quince and acacia",4.0
1855,Prosecco Treviso Extra Dry N,"Nice lightly sweet Prosecco. Very pale straw color. Floral and peach aromas. Medium acidity. Notes of apple, peach, lemon, and mango. Light, clean mineral finish. Cheers 🥂",4.0
1856,Prosecco Treviso Extra Dry N,"Pears and ripe green fruits on the nose. Creamy, citrus and pears in the mouth. A Bronze Medal Winner in the Summer Days Category in The Worlds Finest Glass of Bubbly Awards 2017.",4.0
1857,Prosecco Treviso Extra Dry N,"Slightly sweet, though the bottle says extra dry. Nice and fruity (might be where the sweet comes from). Totally delicious. Back home I would drive around to look for this.",4.0
1858,Prosecco Treviso Extra Dry N,"Amazing fresh and fruity dry Italian Prosecco. Nice refreshing bubbles. 100% Glera. Pale yellow colour. Peach, pear, grapefruit and citrus fruits in taste. High acidity. 11% alcohol level. Very enjoyable, refreshing finish with perceptible sweetness. Strongly recommend especially very chilled in hot and sunny days. ",4.0
1859,Prosecco Treviso Extra Dry N,"Ah, creamy, frizzy and really tasty. Citrus mixed with oaky and creamy flavours, which are complemented by marmelade and white fruit notes. On the palate, slight sweetness, perfect characteristics of extra Brut. Tried a Magnum of this pleasant Prosecco to celabrate finish after the Marathon run. ",4.0
1860,Prosecco Treviso Extra Dry N,"Pleasant Prosecco. Slight flower and citrus nose. Citrus lemon and light grapefruit on the palate with a slight mineral edge. Moderate slightly mineral follow through typical of better Prosecco. $11:99 n Spokane, USA.",3.8
1861,Prosecco Treviso Extra Dry N,"This was the bottle my son brought for our dinner last night! Light , crisp and fine bubbles. Nice citrus flavors and little quince and mineral at the end. Went great with our Chicken Fricassee, Brussels sprouts and mushroom risotto!! 4 ⭐️",4.0
1862,Prosecco Treviso Extra Dry N,"A fine stream of bubbles complement this Prosecco's pale straw yellow appearance and intense, yet delicate fruity aromas. The palate displays hints of peach and honey, with enough crispness to keep the palate lively and refreshed.",4.0
1863,Prosecco Treviso Extra Dry N,There's a big difference in the class of Extra dry. This one is definitely a lot more dry going toward Brut category.  Beside sweetness it's fruity character displays fresh peaches and apricots. Sharpness at the end enhancing overall freshness. ,4.0
1864,Prosecco Treviso Extra Dry N,Extremely pale in color almost translucent. Tiny bubbles and lots of them.  Lightly fragrant pear and apple nose. And I agree with Gwen ..on Asian pear...which is my favorite.  Not as dry as expected buy still crisp and refreshing with light accidity.,4.0
1865,Prosecco Treviso Extra Dry N,"As we are here for the 2nd time on the island we are getting some small gifts and one of it was this bottle🍾
Well a Prosecco you could say, but have you ever had a Prosecco with a brioche aftertaste😳👌!?
That makes it really special because otherwise it‘s the usual „boring“ things: apple, pear, lemon, etc. and a m ending.
But this one is a bit special as it has quite a bit of foam at the beginning, a creamy texture and as said the really nice toasty brioche ending. 
3,75 - rounded up because of the view🌅😂🤷‍♂️",3.8
1866,Prosecco Treviso Extra Dry N,"We had this last weekend for a friend’s 40th. I really enjoyed this and I don’t often rate a Prosecco 4⭐️ bug this was a perfect mix of not too sweet or dry, a hint of citrus and a toast. There were peaches, apples and pear! ",4.0
1867,Prosecco Treviso Extra Dry N,"Extra dry and somewhat fizzy, with elegant notes od peach and lemon. Very easy and enjoyable Prosecco.",4.0
1868,Prosecco Treviso Extra Dry N,"Drinking a very nice Prosecco wine from Italy 🇮🇹 

 lemon 🍋  green apple 🍏  pear 🍐  citrus 🍊  peach 🍑  pineapple 🍍 ",4.0
1869,Prosecco Treviso Extra Dry N,"Apple, Honey and Citrus nose. Minerality flavors with notes of Lemon, Green Apple and Honey. Medium to high acidity.  ",4.0
1870,Prosecco Treviso Extra Dry N,"Crisp and dry, very nice melon, pear and apple fruit with a slight mint aftertaste and a hint of lime. Refreshing.",4.0
1871,Prosecco Treviso Extra Dry N,Fairly dry prosecco with hints of orange and moderate acidity,4.0
1872,Prosecco Treviso Extra Dry N,"We had mimosas using this Prosecco at the Hurawalhi resort on our honeymoon. Was great 
",4.0
1873,Prosecco Treviso Extra Dry N,"Smell: pomelo butter hazelnut 
Colour pale straw
Taste apple pear pomelo cream
",3.9
1874,Prosecco Treviso Extra Dry N,"Lovely, fruity and dry at the same time. Excellent price value",4.0
1875,Prosecco Treviso Extra Dry N, citrus pear apple,4.0
1876,Prosecco Treviso Extra Dry N,"Very fruity, lots and lots of fine bubbles, good after taste",4.0
1877,Prosecco Treviso Extra Dry N,citrus peach pear. Bubbly and refreshing. Very enjoyable.,4.0
1878,Prosecco Treviso Extra Dry N,citrus pear peach lemon apple bacon fat honey grapefruit ,4.0
1879,Prosecco Treviso Extra Dry N,In every with pops and mary,4.0
1880,Prosecco Treviso Extra Dry N,"Very pleasant prosecco....
Recommended, even if the bubbels was very tiny.",4.0
1881,Prosecco Treviso Extra Dry N,"Pear, butter, lemon",4.0
1882,Prosecco Treviso Extra Dry N,Dry and crisp. Great Prosecco.,4.0
1883,Prosecco Treviso Extra Dry N,Great prosecco. Perfect bubbles. Little sweet hint despite extra dry. Fine acidity. ,4.0
1884,Prosecco Treviso Extra Dry N,Very good prosecco. Don’t usually like it but it has taste and body.,4.0
1885,Prosecco Treviso Extra Dry N,"3.7 Almost clear, light citrus nose, pear, peach, light body, dry apple finish ",4.0
1886,Prosecco Treviso Extra Dry N,Very good and smooth a bit sweet prosecco! ,3.8
1887,Prosecco Treviso Extra Dry N,"Citrus, apple, pear, medium-bodied",4.0
1888,Prosecco Treviso Extra Dry N,"Lots of bubbles, strong citrus notes, zesty and refreshing.",4.0
1889,Prosecco Treviso Extra Dry N,"🌟:3,8
Tasted with @[1|15663047|Sandra K], @[1|19671516|Brivdomataj]",4.0
1890,Prosecco Treviso Extra Dry N,Great Prosecco with notes of apple and good perlage. ,4.0
1891,Prosecco Treviso Extra Dry N,Proseco nice and clean,4.0
1892,Prosecco Treviso Extra Dry N,Nice. Night. Apple taste. ,4.0
1893,Prosecco Treviso Extra Dry N,Not bad at all,4.0
1894,Prosecco Treviso Extra Dry N,Much better. Minimal apple. ,4.0
1895,Prosecco Treviso Extra Dry N,"Fruity, dry and good ",4.0
1896,Prosecco Treviso Extra Dry N,Bright crystal colour with nice bubbles. Refreshing bouquet of citrus and pineapple.,4.0
1897,Prosecco Treviso Extra Dry N,Let's just say that am hooked 😍,4.0
1898,Prosecco Treviso Extra Dry N,Decent but wouldn't go out of my way for this.,4.0
1899,Prosecco Treviso Extra Dry N,"Peach and melon aromas. Not too acidic, soft finish  delicious on its own. Fantastic with OJ!",4.0
1900,Pétalos 2019,"First evening of my wine club with friends. Last comparison with two Mencía wines, aged and young. Álvaro Palacios needs no introduction, one of the most famous names in the 🇪🇸 wine world, with wines like L'Ermita, Quiñon de Valmira, La Faraona, etc... 

Here with his nephew Ricardo Perez in Bierzo. Vineyards farmed organically and biodynamically from the beginning. 50-90yo vines for this entry-level (!), 93% Mencía and many others, including whites. 12m in barriques, 15% new. Unfiltered.

➡️➡️➡️",4.0
1901,Pétalos 2019,"4,0⭐️ for this Spanish red with nice long finish 

Notes of plum, leather, vanilla and cherry 

Smooth tannins 
Really good 👍 ",4.0
1902,Pétalos 2019,"Nice wine, my first wine from Mencia region. Rich of black wild fruits, robust, very well structured, striking tannins and long aftertaste.",4.0
1903,Pétalos 2019,Excellent Spanish red.  It was sort of a Burgundian style more fuller to mid bodied seas great with food.  Nice over profile. Get again. ,4.0
1904,Pétalos 2019,Bierzo. What a great jewel and district for Mencia wines. This is a full body wine with lots of great character. Try it if you have not already.,4.0
1905,Pétalos 2019,"Decent wine for a light lunch, wild plum, cherry, rose petal, lavender and other fragrant aromas, with some cedar tannins with longer finish",4.0
1906,Pétalos 2019,Solid mencia grape from Galicia.  Red raspberries and blackberries really take the nose.  Palate was lighter than color but enjoyed ,3.9
1907,Pétalos 2019,"Fantastic wine at this price. Floral aromas, with cranberry. On the taste, plums, cranberry, leather, mint. Tasted April 2022.",4.0
1908,Pétalos 2019,"2019 vintage tastes better than the 2018. Intense granate color,  cherry and raspberry at the beginning, some oak, balsamic notes. Bold and soft.",4.0
1909,Pétalos 2019,"Fresh fruits, dense and complex, great pleasure to drink it. 8,9 PM",4.0
1910,Pétalos 2019,"A juicy and round Menzia wine, with a mineral character.  Taste of dark fruit - blackberries, cherries - and a little oak and vanilla.  A really delicious @wine!",4.0
1911,Pétalos 2019,"Excellent Spanish wine ! Fresh nose of black berries, few accents of licorice and explosion of fruits in mouth with some accents of cherry tomatoes. Delicious. 😋",4.0
1912,Pétalos 2019,"Nose of crushed flowers. Raspberry, red currant, rose petal, white pepper, fennel. Soft tannins, mid-acidity. Reminiscent of red burgundy like chambolle-musigny ",4.0
1913,Pétalos 2019,"Petalos is perfect for this foggy coldish autumn in Luxembourg. I was enjoying it with a beef & vegetables bouillon soup and combination was orgas… ejem, delicious!!",4.0
1914,Pétalos 2019,"Starts fresh, gets spicy, becomes black fruit. Sugar plum black olive green bell pepper violet. After time in the glass, nose becomes stewed strawberry ",4.0
1915,Pétalos 2019,"Needs to breathe, even overnight in the fridge, and it comes out totally different. Good berries and very elegant body. V nice to have again, but needs time.",4.0
1916,Pétalos 2019,"Plum, vanilla, and tobacco on the nose moves into a cherry and oak palate with the vanilla following through on the finish. Good acidity and some tannins. Lingering but not in a bad way.",4.0
1917,Pétalos 2019,"Petalos keeps get better with almost every vintage I try. The 2019 has very delicately tuned tannins, great balance and more complexity than I remember from earlier vintages. ",4.1
1918,Pétalos 2019,"Quick notes.  First Mencia.  More quaffable than expected. 

med+ red plum, strawberry, red cherry, earthy, vanilla, cedar 

perfumed nose, rustic palate. grippy tannins on side of cheek

",3.9
1919,Pétalos 2019,"Nice wine to drink considering its medium body. Decent acidity, ruby color. Aromas include brown sugar and caramel apples. Flavor is spicy with black cherry and black fruit. ",4.0
1920,Pétalos 2019,"Good entry level Bierzo, many nicer labels from this maker as well… mixed fruits, juicy, softened over the bottle… a touch saline… bubble gum… acids mellow… give it some serious air ",3.9
1921,Pétalos 2019,"
Petalos, the latest triumph from Alvaro Palacios, comes from 60 year-old vines and farmed biodynamically, is an intense wine that mingles beautifully wild plum, smoke and spice flavours.",4.0
1922,Pétalos 2019,"A rich, intense and medium-bodied wine with cherry, plum, red berry, spice and smoke notes on the nose and palate. 

Has a juicy and flavorful finish. 

Pair with lamb, game, pork, charcuterie, and cheeses.  ",4.0
1923,Pétalos 2019,"Total delight.  Whatever it lacks in complexity and structure,  it compensates by a very friendly, elegant and joyful character (acidity and body). Red currant and cherry pit dominate the palate while fresh water/saline  and violets nose make this enological orchestra sound like Vienna Philharmonic.",4.2
1924,Pétalos 2019,"A really lovely entry level Mencia from a great producer. If you like Syrah, you need to try this one. Purple in the glass to a magenta rim. Nose of wet granite, stone, blackberry, black plum, some smoke, wet forest floor, and a touch of dark chocolate. Palate is well balanced with chocolate, blackberry, black plum skin, vanilla bean, with really nice acidity, medium +. Tannin is delicious and soft, medium. Alcohol is integrated, medium (13.5%), medium body. Great value  in a wine with power and finesse.",4.0
1925,Pétalos 2019,"Blackberry, black cherry and a touch of vanilla on the nose. Approachable, wonderfully balanced and a medium length. A touch of plum, oak and black olive on the palate. Great value and a perfect match for Shepherds Pie ",4.0
1926,Pétalos 2019,"3.7+ very aromatic nose of plum, yogurt, and dried herbs. The taste is very interesting with tannin and bold blackberry hitting, yet with a low mid body. Fruit taste is not that abundant with oak present. Still a bit tannic to drink would like it to have a bit more time. 

Second day -> 3.8: tannin reduced and minerality increased. smoother and was not wrong on the bland taste it had. Still very weak in the notes but stronger in herb and tobacco. ",3.8
1927,Pétalos 2019,"I think I may be in love with Bierzo Mencia. This one is no exception. Deep ruby color, medium body, medium intensity. On the nose, pomegranate, minerals, pepper, prune and cherry with pronounced oaky cedar. Lively acidity in perfect harmony with icy tannins. ",4.0
1928,Pétalos 2019,"Very smooth and elegant. Nose - black fruits and hint of oak. Mouth - elegant tannins, well marked but not too strong. Black fruits, oak, maybe red fruit. Low acid level. It is not complex wine but very nice and easy to drink. Good buy below 15 Eur per bottle.",3.8
1929,Pétalos 2019,"Not at all a typical Spanish wine ... of what you normally would expect of ...
Great though!
Reminds of a Northern European Pinot Noir
So cool climate tells the story - but simply great for what it is!",4.0
1930,Pétalos 2019,"‘19 vintage. Mencia from Bierzo, what a treat. Dark red, lightly tinted on the rims. Initially red cherry, raspberry and a hint of pomegranate, this evolved to a mix of blackberry and sour plum. Lovely lightweight yet structured body, strong tannins, slightly astringent finish. Crushed gravel, graphite and a mineral nature spoke of its biodynamic origins. Some coffee and licorice on the edges of the finish. Slightly oxidative. Still a lovely expression of fruity and earthy tones. Would try again. 4.0",4.0
1931,Pétalos 2019,"Juicy stuff. Needs a good 10 mins in the glass to open up. Honey, fig and ripe plum. Baking spices coming at yeah right after. Smoke and bramble , strawberries and spices on the palate. Delight full and for just $20 this is pretty delish. 
13.5% from KL Wines in SF. ",4.0
1932,Pétalos 2019,"This youthful, floral-driven red wine displays aromas and flavors of blackberry, pomegranate, and black pepper. 

Full-bodied and balanced in the mouth, the wine concludes with a bone-dry finish and could benefit from additional aging. ",4.0
1933,Pétalos 2019,"3.8 ~ 88% (26.99)
Descendientes de J Palacios 🇪🇸 Pétalos ‘19
Medium+ bodied, Bierzo ripe black berries and red cherries, smooth, and oaky ~ off dry (3 gs/14% abv). Slightly acidic, with ample tatas 🤤.  Starting to really enjoy these Mencias 😉
",3.8
1934,Pétalos 2019,"From a genius producer, rich and solid body with herbal note. And black berry, red berry, cherry, plum, redcurrent, oak, earthy, leather, cigar, tobacco, white pepper on the nose. Like Cabernet Franc. Interesting. ",4.0
1935,Pétalos 2019,"Compt a glass of this very good wine with the wagu course of a tasting menu at the Atlantis, Dubai. A medium to light bodied wine, more Pinot in appearance and quality. Flavours of  cherry plum oak blackberry red cherry",4.0
1936,Pétalos 2019,"Dark fruit, red fruit, earthy with a lush finish that can serve as a excellent dinner wine or a great wine to share with friends. We are just starting to explore Spanish wine and this one did not disappoint. Enjoy ",4.0
1937,Pétalos 2019,"The region Bierzo, DO, the grape Mercia. It is a unique grape. I love medium bodied wines and this grape is one of the best. Bright magenta color with guava rim. Red fruits are predominant aromas, cranberry and red cherry and a little white pepper on palate. Since it is 2019, the tannins are a little rough but it is well balanced with acids. ",4.0
